,id,original_title,original_language,release_date,popularity,vote_average,vote_count,media_type,adult
392,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
393,158876,,Chinese,,58.304,8.4,9,tv,False
394,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
395,117465,,Japanese,,62.392,10.0,4,tv,False
396,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
397,208891,,Japanese,,59.825,8.667,3,tv,False
398,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
399,82856,,English,,1108.646,8.488,8697,tv,False
400,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
401,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
402,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
403,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
404,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
405,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
406,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
407,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
408,95558,,English,,64.625,8.0,8,tv,False
409,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
410,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
411,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
412,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
413,158876,,Chinese,,58.304,8.4,9,tv,False
414,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
415,117465,,Japanese,,62.392,10.0,4,tv,False
416,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
417,208891,,Japanese,,59.825,8.667,3,tv,False
418,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
419,82856,,English,,1108.646,8.488,8697,tv,False
420,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
421,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
422,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
423,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
424,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
425,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
426,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
427,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
428,95558,,English,,64.625,8.0,8,tv,False
429,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
430,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
431,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
432,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
433,158876,,Chinese,,58.304,8.4,9,tv,False
434,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
435,117465,,Japanese,,62.392,10.0,4,tv,False
436,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
437,208891,,Japanese,,59.825,8.667,3,tv,False
438,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
439,82856,,English,,1108.646,8.488,8697,tv,False
440,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
441,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
442,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
443,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
444,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
445,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
446,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
447,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
448,95558,,English,,64.625,8.0,8,tv,False
449,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
450,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
451,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
452,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
453,158876,,Chinese,,58.304,8.4,9,tv,False
454,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
455,117465,,Japanese,,62.392,10.0,4,tv,False
456,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
457,208891,,Japanese,,59.825,8.667,3,tv,False
458,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
459,82856,,English,,1108.646,8.488,8697,tv,False
460,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
461,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
462,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
463,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
464,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
465,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
466,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
467,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
468,95558,,English,,64.625,8.0,8,tv,False
469,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
470,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
471,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
472,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
473,158876,,Chinese,,58.304,8.4,9,tv,False
474,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
475,117465,,Japanese,,62.392,10.0,4,tv,False
476,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
477,208891,,Japanese,,59.825,8.667,3,tv,False
478,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
479,82856,,English,,1108.646,8.488,8697,tv,False
480,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
481,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
482,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
483,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
484,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
485,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
486,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
487,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
488,95558,,English,,64.625,8.0,8,tv,False
489,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
490,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
491,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
492,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
493,158876,,Chinese,,58.304,8.4,9,tv,False
494,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
495,117465,,Japanese,,62.392,10.0,4,tv,False
496,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
497,208891,,Japanese,,59.825,8.667,3,tv,False
498,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
499,82856,,English,,1108.646,8.488,8697,tv,False
500,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
501,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
502,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
503,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
504,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
505,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
506,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
507,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
508,95558,,English,,64.625,8.0,8,tv,False
509,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
510,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
511,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
512,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
513,158876,,Chinese,,58.304,8.4,9,tv,False
514,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
515,117465,,Japanese,,62.392,10.0,4,tv,False
516,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
517,208891,,Japanese,,59.825,8.667,3,tv,False
518,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
519,82856,,English,,1108.646,8.488,8697,tv,False
520,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
521,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
522,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
523,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
524,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
525,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
526,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
527,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
528,95558,,English,,64.625,8.0,8,tv,False
529,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
530,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
531,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
532,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
533,158876,,Chinese,,58.304,8.4,9,tv,False
534,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
535,117465,,Japanese,,62.392,10.0,4,tv,False
536,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
537,208891,,Japanese,,59.825,8.667,3,tv,False
538,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
539,82856,,English,,1108.646,8.488,8697,tv,False
540,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
541,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
542,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
543,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
544,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
545,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
546,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
547,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
548,95558,,English,,64.625,8.0,8,tv,False
549,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
550,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
551,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
552,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
553,158876,,Chinese,,58.304,8.4,9,tv,False
554,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
555,117465,,Japanese,,62.392,10.0,4,tv,False
556,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
557,208891,,Japanese,,59.825,8.667,3,tv,False
558,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
559,82856,,English,,1108.646,8.488,8697,tv,False
560,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
561,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
562,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
563,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
564,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
565,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
566,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
567,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
568,95558,,English,,64.625,8.0,8,tv,False
569,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
570,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
571,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
572,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
573,158876,,Chinese,,58.304,8.4,9,tv,False
574,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
575,117465,,Japanese,,62.392,10.0,4,tv,False
576,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
577,208891,,Japanese,,59.825,8.667,3,tv,False
578,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
579,82856,,English,,1108.646,8.488,8697,tv,False
580,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
581,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
582,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
583,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
584,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
585,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
586,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
587,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
588,95558,,English,,64.625,8.0,8,tv,False
589,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
590,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
591,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
592,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
593,158876,,Chinese,,58.304,8.4,9,tv,False
594,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
595,117465,,Japanese,,62.392,10.0,4,tv,False
596,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
597,208891,,Japanese,,59.825,8.667,3,tv,False
598,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
599,82856,,English,,1108.646,8.488,8697,tv,False
600,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
601,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
602,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
603,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
604,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
605,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
606,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
607,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
608,95558,,English,,64.625,8.0,8,tv,False
609,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
610,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
611,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
612,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
613,158876,,Chinese,,58.304,8.4,9,tv,False
614,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
615,117465,,Japanese,,62.392,10.0,4,tv,False
616,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
617,208891,,Japanese,,59.825,8.667,3,tv,False
618,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
619,82856,,English,,1108.646,8.488,8697,tv,False
620,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
621,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
622,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
623,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
624,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
625,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
626,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
627,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
628,95558,,English,,64.625,8.0,8,tv,False
629,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
630,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
631,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
632,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
633,158876,,Chinese,,58.304,8.4,9,tv,False
634,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
635,117465,,Japanese,,62.392,10.0,4,tv,False
636,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
637,208891,,Japanese,,59.825,8.667,3,tv,False
638,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
639,82856,,English,,1108.646,8.488,8697,tv,False
640,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
641,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
642,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
643,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
644,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
645,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
646,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
647,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
648,95558,,English,,64.625,8.0,8,tv,False
649,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
650,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
651,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
652,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
653,158876,,Chinese,,58.304,8.4,9,tv,False
654,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
655,117465,,Japanese,,62.392,10.0,4,tv,False
656,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
657,208891,,Japanese,,59.825,8.667,3,tv,False
658,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
659,82856,,English,,1108.646,8.488,8697,tv,False
660,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
661,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
662,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
663,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
664,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
665,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
666,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
667,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
668,95558,,English,,64.625,8.0,8,tv,False
669,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
670,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
671,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
672,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
673,158876,,Chinese,,58.304,8.4,9,tv,False
674,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
675,117465,,Japanese,,62.392,10.0,4,tv,False
676,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
677,208891,,Japanese,,59.825,8.667,3,tv,False
678,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
679,82856,,English,,1108.646,8.488,8697,tv,False
680,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
681,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
682,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
683,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
684,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
685,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
686,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
687,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
688,95558,,English,,64.625,8.0,8,tv,False
689,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
690,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
691,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
692,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
693,158876,,Chinese,,58.304,8.4,9,tv,False
694,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
695,117465,,Japanese,,62.392,10.0,4,tv,False
696,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
697,208891,,Japanese,,59.825,8.667,3,tv,False
698,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
699,82856,,English,,1108.646,8.488,8697,tv,False
700,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
701,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
702,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
703,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
704,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
705,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
706,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
707,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
708,95558,,English,,64.625,8.0,8,tv,False
709,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
710,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
711,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
712,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
713,158876,,Chinese,,58.304,8.4,9,tv,False
714,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
715,117465,,Japanese,,62.392,10.0,4,tv,False
716,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
717,208891,,Japanese,,59.825,8.667,3,tv,False
718,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
719,82856,,English,,1108.646,8.488,8697,tv,False
720,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
721,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
722,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
723,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
724,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
725,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
726,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
727,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
728,95558,,English,,64.625,8.0,8,tv,False
729,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
730,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
731,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
732,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
733,158876,,Chinese,,58.304,8.4,9,tv,False
734,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
735,117465,,Japanese,,62.392,10.0,4,tv,False
736,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
737,208891,,Japanese,,59.825,8.667,3,tv,False
738,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
739,82856,,English,,1108.646,8.488,8697,tv,False
740,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
741,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
742,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
743,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
744,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
745,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
746,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
747,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
748,95558,,English,,64.625,8.0,8,tv,False
749,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
750,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
751,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
752,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
753,158876,,Chinese,,58.304,8.4,9,tv,False
754,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
755,117465,,Japanese,,62.392,10.0,4,tv,False
756,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
757,208891,,Japanese,,59.825,8.667,3,tv,False
758,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
759,82856,,English,,1108.646,8.488,8697,tv,False
760,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
761,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
762,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
763,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
764,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
765,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
766,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
767,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
768,95558,,English,,64.625,8.0,8,tv,False
769,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
770,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
771,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
772,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
773,158876,,Chinese,,58.304,8.4,9,tv,False
774,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
775,117465,,Japanese,,62.392,10.0,4,tv,False
776,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
777,208891,,Japanese,,59.825,8.667,3,tv,False
778,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
779,82856,,English,,1108.646,8.488,8697,tv,False
780,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
781,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
782,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
783,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
784,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
